DateUTC,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GE,GR,HR,HU,IE,IT,LT,LU,LV,MD,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,XK
2023-02-18 01:00:00,0.6548095847798776,5789.4,857.63,7868.1775,3984.97,7037.41,6160.5,44857.39,3549.41,860.1,22867.0,8890.3,49385.0,,1326.53,4586.0,1562.75,4319.9375,3336.205,24522.0,1031.0,446.6025,580.0,415.0,287.32,750.0,10154.4675,15780.19,15799.63,5071.2,5462.0,3874.0,14274.0,1267.74,2618.0,788.18
2023-02-18 02:00:00,0.6401496687027162,5652.7,839.63,7786.1675,3993.33,7640.86,6151.19,43850.8625,3423.75,862.2,22127.0,8873.0,47090.0,,1571.25,4507.0,1534.0,4223.23,3192.02,23992.0,1051.2,440.3275,580.0,415.0,272.51,725.0,9938.425,15792.7,15784.35,4812.4,5512.0,3673.0,14224.0,1249.58,2591.0,725.5
2023-02-18 03:00:00,0.6499229460874905,5650.5,851.01,7664.07,4072.45,7045.17,6142.01,43864.835,3381.53,867.3,21776.0,8992.1,45459.0,,1634.81,4575.0,1573.75,4258.9875,3108.965,23977.0,1073.99,440.4475,594.0,432.0,262.52,720.0,9776.4125,15637.56,15952.86,4689.3,5551.25,3610.0,14399.0,1245.68,2614.0,696.02
2023-02-18 04:00:00,0.7281091651656848,5883.5,892.51,7778.0775,4259.12,7275.84,6207.56,44430.0925,3488.85,901.0,21713.0,9228.7,45803.0,,1728.3,4827.0,1664.0,4360.13,3028.305,24764.0,1146.93,450.5925,634.0,462.0,272.33,745.0,9699.96,15745.26,16180.06,4612.4,5705.5,3639.0,14330.0,1298.66,2660.0,703.6
2023-02-18 05:00:00,0.8991415193992349,6229.0,1054.94,8087.43,4542.09,7044.17,6498.66,45635.4475,3420.27,943.7,22405.0,9333.4,47690.0,,1899.9,5087.0,1835.0,4609.775,3059.395,27267.0,1207.39,465.995,681.0,517.0,303.76,770.0,10174.2525,15966.99,16702.8,4610.9,5998.5,3800.0,14924.0,1457.3,2762.0,732.34
2023-02-18 06:00:00,1.167906647480528,6656.4,1248.18,8495.1975,4880.12,7010.52,6779.17,48213.7725,3546.2,985.4,23675.0,9438.0,49238.0,,2052.45,5265.0,1995.25,4910.7975,3155.76,30139.0,1288.74,485.4275,744.0,599.0,356.58,776.0,10788.125,16589.63,17566.99,4720.0,6376.365,4034.0,15332.0,1593.79,2887.0,751.38
2023-02-18 07:00:00,1.3633721951760138,7119.9,1416.62,8885.05,4922.6,7053.41,7154.32,51951.3175,3786.04,1037.7,24984.0,9693.8,51325.0,,2064.31,5455.0,2176.25,5129.1,3288.555,32696.0,1375.18,507.1625,802.0,654.0,403.1,793.0,11505.085,17264.03,18767.65,4813.3,6637.75,4220.0,15767.0,1721.0,3100.0,839.3
2023-02-18 08:00:00,1.3829187499455624,7365.1,1569.77,9421.5925,4732.94,7368.5,7559.69,55421.8875,3994.73,1056.8,26961.0,9912.5,53199.0,,1932.37,5497.0,2277.75,5183.0725,3478.36,33830.0,1424.34,539.8825,826.0,662.0,417.73,780.0,12087.7775,17578.71,19880.71,5250.9,6756.25,4313.0,16156.0,1759.88,3281.0,905.11
2023-02-18 09:00:00,1.3145058082521424,7349.1,1520.52,9766.7325,4441.66,7190.01,7853.07,56915.195,4070.64,1048.3,28114.0,9992.7,53605.0,,1856.43,5556.0,2274.0,5110.6075,3762.735,33124.0,1430.81,559.915,832.0,654.0,411.41,737.0,12233.5875,17660.48,20099.43,5687.8,6715.25,4244.0,16498.0,1724.44,3308.0,930.46
2023-02-18 10:00:00,1.265639421328271,7272.2,1475.52,9867.22,4293.49,7496.54,7897.69,58039.925,4077.89,1040.2,27814.0,9955.3,53042.0,,1952.95,5569.0,2267.5,5096.1675,3901.67,31853.0,1432.95,580.49,829.0,637.0,398.6,702.0,12033.0175,17282.43,20273.68,5843.7,6592.25,4166.0,16640.0,1722.24,3415.0,950.6
2023-02-18 11:00:00,1.2460928665587223,6922.7,1437.4,9925.0175,4173.22,6987.15,7782.6,57503.615,4010.47,1035.3,27442.0,9888.7,52613.0,,2055.54,5532.0,2231.5,5121.7775,3939.72,30276.0,1424.57,583.2925,832.0,629.0,394.34,688.0,11756.025,16814.2,20369.9,5951.5,6478.75,4096.0,16242.0,1721.47,3331.0,911.55
2023-02-18 12:00:00,1.270526060020658,6607.1,1464.08,9771.5425,4113.52,7313.56,7791.44,55886.9875,3932.62,1037.4,27361.0,9847.9,50089.0,,1984.4,5262.0,2135.75,4941.2675,3950.0,29120.0,1398.58,565.9775,831.0,606.0,395.63,686.0,11223.17,16739.05,20415.46,5997.8,6267.75,4023.0,15949.0,1641.04,3229.0,886.53
2023-02-18 13:00:00,1.2754126987130452,6402.9,1370.3,9606.5125,4163.6,7813.71,7598.66,54068.675,3877.18,1040.6,26937.0,9947.1,49121.0,,1953.85,5266.0,2074.0,4822.74,3960.09,28562.0,1382.63,549.7425,829.0,604.0,398.06,715.0,10987.0675,16708.91,19984.15,5796.4,6187.75,3905.0,15482.0,1593.39,3143.0,864.66
2023-02-18 14:00:00,1.2851859760978195,6414.9,1271.23,9379.48,4333.2,7232.9,7483.13,53339.335,3894.29,1052.5,25911.0,10046.0,47926.0,,2039.22,5255.0,2035.5,4881.45,3888.125,29117.0,1385.78,544.155,831.0,623.0,396.25,754.0,11261.535,16762.88,19996.05,5727.6,6259.25,3870.0,15978.0,1561.68,3028.0,829.25
2023-02-18 15:00:00,1.3145058082521424,6659.0,1226.49,9440.37,4672.79,7311.55,7307.97,53523.735,3966.84,1103.2,25459.0,10378.0,46225.0,,2072.64,5434.0,2058.5,5091.7225,3856.15,29321.0,1419.12,541.84,844.0,665.0,418.03,808.0,11998.0725,17437.96,20149.15,5563.0,6477.25,3973.0,16748.0,1573.34,3106.0,870.34
2023-02-18 16:00:00,1.4464450529465953,7102.9,1300.26,9625.925,5330.46,7574.09,7416.74,56198.6675,4235.64,1142.2,25458.0,10652.0,47081.0,,2034.92,6128.0,2210.0,5351.8225,3893.635,30788.0,1469.72,557.655,874.0,724.0,443.08,887.0,13056.1375,18035.8,20859.15,5511.5,6879.75,4292.0,17412.0,1585.31,3145.0,973.02
2023-02-18 17:00:00,1.5588377428714997,7297.5,1399.11,10011.395,5364.99,7673.94,7492.66,58454.5,4376.15,1133.4,26385.0,10567.0,51715.0,,2033.4,6479.0,2363.25,5466.2675,4123.7,34327.0,1443.3,587.45,854.0,715.0,471.05,911.0,13488.9475,18335.69,20819.88,5691.0,6936.0,4489.0,17565.0,1646.17,3172.0,1011.17
2023-02-18 18:00:00,1.5539511041791125,6998.8,1385.56,9834.475,5115.96,7413.75,7282.08,56525.2075,4081.61,1110.9,28559.0,10292.0,54796.0,,1952.36,6322.0,2356.0,5421.0975,4347.135,35049.0,1390.4,577.965,821.0,688.0,487.54,891.0,12983.975,18251.96,20503.51,6325.4,6733.75,4457.0,17199.0,1645.4,3101.0,992.01
2023-02-18 19:00:00,1.5197446333324025,6652.1,1346.2,9407.5575,4869.28,7206.88,7117.72,52843.1525,3844.35,1065.3,29454.0,9950.8,52630.0,,1851.31,5960.0,2304.5,5240.2375,4197.19,33185.0,1320.54,547.28,775.0,646.0,489.98,864.0,12381.0275,17915.55,19841.58,6848.6,6402.5,4376.0,16836.0,1562.63,3028.0,970.64
2023-02-18 20:00:00,1.3731454725607881,6231.4,1201.78,8878.9675,4767.49,6946.81,6747.13,49991.7625,3756.27,1012.2,29297.0,10037.0,50335.0,,1720.46,5518.0,2253.5,4999.4925,3977.23,30728.0,1230.95,515.105,721.0,590.0,470.15,880.0,11791.2375,17528.44,18546.4,6760.3,5988.75,4225.0,16402.0,1470.26,2868.0,966.4
2023-02-18 21:00:00,1.1972264796348508,6194.5,1126.87,8749.265,4584.22,6879.89,6516.87,48218.825,3598.6,954.0,27418.0,9820.6,50780.0,,1631.48,5215.0,2104.0,4742.5675,3782.38,28342.0,1162.64,512.285,670.0,525.0,404.21,989.0,11263.1,17321.04,17573.51,6302.3,5586.75,4157.0,15995.0,1382.53,2718.0,1016.65
2023-02-18 22:00:00,1.0261941254013007,5779.2,1071.37,8560.9575,4323.7,7202.22,6213.37,44791.5325,3454.88,899.6,25399.0,9459.6,51657.0,,1355.52,4804.0,1895.75,4489.25,3576.765,26097.0,1103.6,486.4475,624.0,468.0,388.17,976.0,10663.4925,17171.7,16478.86,5884.3,5320.25,4190.0,15572.0,1298.75,2586.0,994.09
2023-02-18 23:00:00,0.8844816033220735,5484.1,937.45,8020.8,4104.36,7152.82,5843.88,42070.445,3368.06,881.5,23673.0,9192.4,49793.0,,1306.13,4389.0,1695.25,4217.3925,3475.18,24015.0,1068.97,466.8725,596.0,441.0,352.28,895.0,10232.1025,16954.55,15575.61,5397.9,5140.25,4221.0,15366.0,1216.91,2487.0,936.08
2023-02-19 00:00:00,0.7378824425504591,5221.3,809.98,7769.84,3965.58,7303.44,5714.54,39757.405,3302.09,861.7,22115.0,8989.0,48646.0,,1269.11,4309.0,1571.5,4069.145,3377.665,22317.0,1041.23,445.3425,574.0,427.0,308.05,811.0,9833.0625,16751.54,15000.16,4967.0,5050.25,3963.0,15357.0,1185.77,2378.0,831.83
2023-02-19 01:00:00,0.6548095847798776,5126.3,811.05,7565.925,3924.64,7452.49,5669.61,39133.645,3254.04,857.9,20891.0,8869.3,47774.0,,1322.32,4159.0,1474.25,3904.0675,3203.86,21423.0,1031.83,433.3525,563.0,423.0,279.53,719.0,9515.305,16402.8,14618.68,4597.9,4978.0,3690.0,15149.0,1163.03,2408.0,733.38
2023-02-19 02:00:00,0.6254897526255547,5010.5,774.86,7485.48,3916.41,7188.47,5706.65,39354.7925,3234.53,858.1,20203.0,8854.1,45095.0,,1549.57,4056.0,1438.0,3822.6975,3046.84,20808.0,1033.14,427.085,563.0,406.0,261.67,681.0,9382.1775,16452.69,14396.15,4386.6,4992.25,3475.0,15166.0,1168.87,2381.0,682.23
2023-02-19 03:00:00,0.6254897526255547,5114.4,780.97,7395.1075,3965.75,7191.85,5769.28,39628.5425,3223.77,864.3,19912.0,8936.5,43302.0,,1616.83,4096.0,1440.25,3867.0775,2979.83,20802.0,1050.66,425.8725,579.0,410.0,255.1,671.0,9375.2275,16477.91,14587.11,4247.9,5021.5,3401.0,15294.0,1180.85,2392.0,657.75
2023-02-19 04:00:00,0.6743561395494262,5316.0,855.93,7491.8975,4057.63,7205.4,5793.81,39874.6425,3252.36,893.1,19960.0,9013.1,43257.0,,1680.56,4251.0,1489.5,3956.5775,2940.875,21326.0,1111.12,433.105,615.0,427.0,262.11,689.0,9375.4025,16495.52,14734.88,4210.3,5137.75,3385.0,15432.0,1194.07,2426.0,664.13
2023-02-19 05:00:00,0.7818621907819434,5512.0,934.24,7630.7075,4349.13,7093.0,5995.35,40537.2875,3360.98,908.7,20469.0,8969.7,44162.0,,1826.8,4390.0,1597.0,4153.6325,2934.235,22457.0,1152.57,441.4375,652.0,464.0,280.24,713.0,9589.0975,16705.64,14877.0,4229.8,5260.25,3443.0,16019.0,1276.43,2531.0,676.56
2023-02-19 06:00:00,0.9822143771698164,5837.1,1081.53,7911.57,4723.77,7208.04,6293.76,42186.115,3556.97,953.5,21106.0,9085.3,45020.0,,1944.13,4452.0,1691.75,4437.76,2981.675,23311.0,1249.21,455.4825,698.0,524.0,324.41,729.0,10011.95,17079.6,15528.3,4345.0,5427.0,3620.0,15935.0,1370.41,2707.0,668.76
2023-02-19 07:00:00,1.1776799248653023,6309.0,1269.7,8318.47,4817.67,7226.39,6741.73,45461.835,3720.43,1019.0,21593.0,9330.8,46467.0,,1945.13,4618.0,1877.0,4743.7,3137.025,25643.0,1319.27,472.26,746.0,547.0,385.92,781.0,10553.8425,17286.68,16557.74,4368.4,5487.75,3841.0,16359.0,1490.92,2905.0,740.23
2023-02-19 08:00:00,1.2265463117891737,6706.1,1414.33,8639.23,4706.73,7086.02,7193.79,48723.0575,3658.45,1047.7,23262.0,9460.1,49109.0,,1832.31,4924.0,2042.5,5027.4475,3257.795,27372.0,1346.04,501.3775,782.0,556.0,424.52,820.0,10739.345,17322.8,17527.45,4664.0,5477.75,4059.0,16837.0,1572.76,3109.0,806.83
2023-02-19 09:00:00,1.1825665635576894,6737.3,1454.95,8930.3075,4511.19,7338.74,7570.88,51321.9875,3777.07,1065.3,24495.0,9597.4,50685.0,,1773.49,5125.0,2142.25,5091.37,3494.22,27941.0,1331.06,529.91,800.0,570.0,438.6,831.0,10675.855,17569.26,18135.91,5069.5,5474.0,4112.0,16721.0,1578.63,3166.0,838.93
2023-02-19 10:00:00,1.138586815326205,6741.2,1506.78,9195.0225,4397.97,7687.07,7748.05,53162.8225,3818.7,1055.1,24555.0,9572.3,51683.0,,1920.99,5150.0,2175.5,4906.49,3695.43,27730.0,1359.89,557.315,806.0,584.0,429.28,813.0,10568.4875,17591.57,18280.3,5397.0,5505.5,4135.0,16163.0,1518.02,3261.0,855.83
2023-02-19 11:00:00,1.1434734540185922,6542.3,1456.04,9365.26,4270.55,7145.24,7669.61,52404.97,3925.15,1044.8,24444.0,9583.4,51740.0,,2024.39,4971.0,2093.25,4549.0775,3795.815,27529.0,1395.0,561.3175,794.0,597.0,426.06,786.0,10566.5675,17281.72,18153.19,5603.6,5500.25,4002.0,15772.0,1432.11,3089.0,825.55
2023-02-19 12:00:00,1.1630200087881408,6409.3,1406.6,9126.97,4153.09,7215.1,7658.86,50717.8775,3993.71,1046.4,24402.0,9497.8,48662.0,,1974.91,4632.0,1967.25,4325.6375,3795.815,26278.0,1383.6,536.19,796.0,605.0,422.07,768.0,10654.3775,17208.65,18205.93,5687.8,5400.75,3927.0,15789.0,1353.7,2981.0,784.54
2023-02-19 13:00:00,1.1630200087881408,6210.0,1340.41,8997.565,4137.82,6566.64,7473.22,49360.1725,3845.73,1045.7,24374.0,9480.8,46667.0,,1963.84,4533.0,1845.0,4361.8125,3835.55,26038.0,1371.99,511.7075,803.0,604.0,419.29,795.0,10785.63,17007.2,17832.41,5418.1,5479.25,3841.0,16100.0,1311.07,2901.0,749.75
2023-02-19 14:00:00,1.1630200087881408,6256.6,1210.84,8896.13,4323.03,7331.93,7310.4,48848.665,3682.58,1056.9,23351.0,9489.1,45289.0,,2042.09,4425.0,1794.25,4614.5125,3747.355,25790.0,1357.6,500.8875,807.0,608.0,404.53,800.0,10928.625,17158.41,17512.38,5187.7,5633.25,3789.0,16320.0,1280.62,2824.0,750.24
2023-02-19 15:00:00,1.2265463117891737,6432.0,1155.29,8803.3675,4693.04,7374.51,7169.55,48625.8225,3810.6,1108.9,23152.0,9765.1,43777.0,,2070.28,4711.0,1815.75,4877.275,3716.01,26358.0,1400.1,498.905,837.0,624.0,409.48,853.0,11574.83,17735.13,17548.2,5051.2,5835.75,3878.0,17040.0,1332.58,2914.0,812.84
2023-02-19 16:00:00,1.3731454725607881,6898.0,1249.46,9068.1575,5256.93,7008.77,7360.36,51142.4975,4332.62,1153.2,23393.0,10147.0,44816.0,,2047.43,5411.0,1962.0,5189.3675,3826.66,27598.0,1499.7,518.7475,885.0,677.0,439.32,946.0,12892.3025,18284.15,18682.35,5003.1,6312.0,4162.0,18057.0,1464.83,3026.0,925.92
2023-02-19 17:00:00,1.5148579946400154,7164.2,1382.86,9723.27,5381.1,7239.85,7689.52,54583.245,4379.42,1141.9,24661.0,10142.0,50409.0,,2036.09,5847.0,2127.5,5393.0875,4042.22,30971.0,1508.88,560.6525,868.0,673.0,467.32,994.0,13496.255,18468.63,19182.25,5253.0,6437.5,4336.0,18236.0,1592.17,3109.0,991.83
2023-02-19 18:00:00,1.534404549409564,6966.9,1382.99,9642.5575,5162.33,7501.59,7669.17,53290.0425,4145.59,1110.5,27531.0,9967.8,54638.0,,1930.16,5852.0,2162.75,5419.4125,4339.895,32072.0,1466.88,561.3675,848.0,649.0,473.9,988.0,13164.6,18367.82,19376.3,5808.9,6314.5,4399.0,17561.0,1626.55,3112.0,996.71
2023-02-19 19:00:00,1.4904248011780796,6612.7,1326.4,9373.9575,4873.89,7175.4,7573.99,51198.1725,4159.43,1069.6,28940.0,9672.7,53210.0,,1820.66,5624.0,2143.5,5247.0975,4281.51,31112.0,1383.31,540.08,801.0,600.0,471.06,967.0,12619.8275,18364.06,19032.48,6419.7,6053.75,4367.0,17334.0,1576.91,3056.0,1002.2
2023-02-19 20:00:00,1.3584855564836267,6245.9,1184.86,8988.7875,4672.1,7656.05,7247.22,49775.345,4097.81,999.6,28898.0,9875.9,51421.0,,1693.08,5235.0,2133.0,5028.2325,4086.485,29366.0,1269.01,513.1975,728.0,527.0,449.17,989.0,12053.7,17655.54,18244.09,6476.9,5659.75,4282.0,17257.0,1478.29,2892.0,1013.56
2023-02-19 21:00:00,1.138586815326205,6354.7,1123.59,8758.8525,4384.34,7825.57,7182.4,49180.5925,3891.42,928.8,27277.0,9766.2,52298.0,,1584.1,4861.0,2002.5,4777.8975,3852.915,27170.0,1178.6,508.7075,671.0,439.0,416.44,977.0,11445.8625,17112.31,17572.69,6173.9,5348.0,4216.0,16988.0,1382.16,2789.0,1071.88
2023-02-19 22:00:00,0.8893682420144606,6061.1,1005.13,8562.52,4079.34,7607.73,6909.96,46269.4,3793.93,889.5,24917.0,9479.1,53129.0,,1283.47,4361.0,1788.0,4537.4775,3540.29,24700.0,1102.68,479.5475,619.0,373.0,372.47,900.0,10855.39,16707.12,16573.88,5791.6,5102.75,4206.0,16640.0,1309.71,2678.0,1020.52
2023-02-19 23:00:00,0.7232225264732977,5920.0,889.07,8051.5575,3823.38,6925.9,6624.07,44536.01,3641.75,871.0,23087.0,9269.6,51787.0,,1244.76,3993.0,1606.5,4268.3575,3365.055,22717.0,1065.69,460.28,596.0,357.0,319.66,791.0,10354.49,16383.26,15755.78,5273.0,5012.0,4118.0,16041.0,1258.94,2609.0,915.2
2023-02-20 00:00:00,0.635263030010329,5623.8,810.96,7934.1125,3721.73,6467.55,6655.8,42913.78,3574.59,856.9,21713.0,9185.7,50980.0,,1282.68,3947.0,1489.0,4148.8825,3193.925,21405.0,1049.79,445.5775,579.0,353.0,281.89,691.0,10062.86,16190.95,15174.25,4828.1,4945.5,3839.0,15737.0,1242.58,2552.0,780.88
2023-02-20 01:00:00,0.5912832817788447,5533.9,813.65,7762.4875,3688.29,7210.71,6536.16,42989.1675,3574.6,862.7,20896.0,9158.8,50921.0,,1310.79,3849.0,1438.25,4014.1075,3027.21,20842.0,1042.79,433.74,577.0,341.0,258.13,636.0,9967.3425,16021.22,15059.84,4540.2,4929.75,3575.0,15654.0,1220.23,2586.0,690.63
2023-02-20 02:00:00,0.5815100043940704,5518.1,807.25,7604.195,3734.11,7790.52,6541.34,43931.055,3626.51,875.5,20548.0,9265.7,49090.0,,1497.65,3786.0,1424.5,3984.9175,2929.855,20821.0,1046.97,431.75,577.0,340.0,250.32,597.0,9907.4875,15993.48,15164.93,4337.5,5007.5,3432.0,15262.0,1215.55,2577.0,646.42
2023-02-20 03:00:00,0.5961699204712319,5746.6,805.85,7686.895,3916.67,7437.61,6710.66,45810.745,3498.81,915.3,20627.0,9611.9,48525.0,,1615.64,3909.0,1467.0,4160.2725,2883.365,21379.0,1123.1,440.7875,620.0,385.0,238.92,614.0,9942.41,16117.8,15621.91,4264.0,5200.75,3403.0,14864.0,1262.84,2689.0,634.4
2023-02-20 04:00:00,0.6841294169342005,6491.2,868.88,8124.46,4419.26,7363.92,7255.37,49268.2625,3660.01,1024.3,21508.0,10294.0,51367.0,,1782.11,4415.0,1624.25,4604.3325,2867.64,23665.0,1352.32,475.4975,740.0,486.0,252.92,649.0,10327.2225,16413.06,16906.19,4254.3,5893.0,3576.0,15614.0,1394.26,2880.0,660.75
2023-02-20 05:00:00,0.9138014354763964,7654.5,1262.16,9082.01,4936.06,7693.67,8423.65,55625.6975,4079.0,1141.1,24766.0,10605.0,56830.0,,1961.04,5110.0,1984.0,5405.825,2942.77,29705.0,1540.46,552.275,855.0,593.0,311.08,722.0,11527.2,17522.26,19788.44,4361.3,6711.5,4008.0,17436.0,1744.51,3321.0,731.09
2023-02-20 06:00:00,1.2558661439434966,8439.6,1559.42,9892.4325,5191.59,9022.83,8903.13,59940.02,4637.55,1241.1,29022.0,10630.0,61344.0,,2072.79,5282.0,2235.5,5734.5725,3247.325,35263.0,1679.75,621.4075,946.0,702.0,390.46,764.0,12839.51,18908.86,21690.61,4743.7,7363.75,4444.0,18701.0,1926.4,3563.0,795.61
2023-02-20 07:00:00,1.3487122790988524,8654.0,1626.18,10452.155,5202.41,9291.62,9090.4,62579.7325,4891.52,1306.2,30652.0,10723.0,63706.0,,2075.0,5504.0,2358.0,5680.43,3857.625,39998.0,1773.27,656.3825,991.0,736.0,405.72,745.0,13688.375,19092.09,22863.7,5123.3,7586.75,4601.0,18952.0,1904.41,3659.0,879.12
2023-02-20 08:00:00,1.3096191695597552,8589.6,1613.13,10782.08,5047.49,9226.38,9096.77,63596.375,4910.38,1315.6,31362.0,10668.0,64089.0,,1887.64,5505.0,2337.75,5529.4525,4187.405,41491.0,1804.01,672.6875,998.0,727.0,425.49,693.0,13898.3625,18816.14,23290.49,5868.7,7437.5,4622.0,19406.0,1802.34,3727.0,912.86
2023-02-20 09:00:00,1.2265463117891737,8609.3,1496.47,10925.98,4970.3,8984.57,8965.86,64838.3025,5036.61,1323.1,31178.0,10685.0,63090.0,,1965.26,5459.0,2249.75,5350.6125,4305.145,40398.0,1801.73,677.895,997.0,716.0,408.09,647.0,13808.57,18538.04,23484.96,6274.7,7207.5,4519.0,19367.0,1701.27,3599.0,916.2
2023-02-20 10:00:00,1.1727932861729151,8607.3,1399.17,10968.935,4814.2,8811.26,8885.73,66018.4025,5083.72,1307.5,30564.0,10691.0,61923.0,,2093.33,5389.0,2222.0,5218.3875,4320.43,39394.0,1797.02,686.865,974.0,701.0,390.13,637.0,13687.6825,18103.82,23511.63,6351.3,7073.75,4520.0,19289.0,1622.84,3687.0,920.22
2023-02-20 11:00:00,1.1434734540185922,8163.0,1359.39,10668.13,4754.58,8353.51,8960.22,65581.8775,5216.8,1293.7,30049.0,10601.0,59899.0,,2094.52,5384.0,2204.25,5212.195,4349.145,37150.0,1810.58,671.265,1000.0,686.0,379.45,628.0,13418.6075,17979.92,23549.23,6520.8,7030.0,4415.0,18806.0,1575.05,3648.0,882.65
2023-02-20 12:00:00,1.1483600927109794,7890.9,1370.79,10618.26,4680.0,8970.65,8929.73,64060.07,5207.62,1259.2,29842.0,10485.0,57231.0,,2011.33,5168.0,2149.25,5114.405,4357.38,36833.0,1773.71,644.345,992.0,676.0,366.9,632.0,13212.8725,17925.35,23383.93,6568.9,6885.75,4299.0,18181.0,1588.1,3576.0,862.06
2023-02-20 13:00:00,1.1581333700957537,7833.3,1325.85,10499.06,4679.82,8559.4,8683.91,62691.42,5039.64,1231.7,29346.0,10445.0,56049.0,,2020.11,5096.0,2086.75,5299.745,4326.8,37793.0,1729.6,626.8375,980.0,683.0,348.01,629.0,13176.315,17877.15,22867.44,6468.6,6790.75,4148.0,18024.0,1539.55,3531.0,842.06
2023-02-20 14:00:00,1.1532467314033665,7970.0,1306.33,10446.1725,4716.57,8480.02,8610.3,60950.955,4860.61,1200.0,28868.0,10391.0,53975.0,,2078.93,5037.0,2052.25,5545.31,4279.225,38401.0,1682.11,611.3325,966.0,700.0,346.34,667.0,13372.44,17879.11,22674.8,6534.0,6918.75,4126.0,18294.0,1563.65,3448.0,811.55
2023-02-20 15:00:00,1.1923398409424637,8022.8,1334.28,10484.4875,4944.82,8373.81,8527.75,60482.24,4830.29,1211.8,28693.0,10549.0,51941.0,,2051.22,5334.0,2090.0,5684.72,4279.225,38667.0,1662.13,604.3975,964.0,713.0,352.23,740.0,13896.245,18244.32,22720.41,6452.4,7120.0,4181.0,18532.0,1648.82,3498.0,824.9
2023-02-20 16:00:00,1.3438256404064652,8425.5,1473.45,10785.8,5460.5,8442.57,8609.03,62646.3475,5118.58,1244.1,28944.0,10719.0,52403.0,,1996.57,6099.0,2260.0,5905.1225,4279.225,38590.0,1686.43,619.64,1019.0,756.0,379.56,838.0,14796.4725,18500.32,23258.79,6357.4,7537.0,4511.0,19405.0,1748.29,3519.0,928.75
2023-02-20 17:00:00,1.4806515237933053,8659.2,1498.34,11270.605,5594.33,8113.02,8723.4,64680.385,4931.14,1216.4,29714.0,10766.0,57996.0,,2003.66,6515.0,2463.0,6037.7225,4279.225,40600.0,1635.68,670.375,980.0,729.0,433.77,872.0,14975.155,18475.62,23233.13,6414.3,7607.75,4656.0,19125.0,1872.92,3587.0,986.5
2023-02-20 18:00:00,1.4904248011780796,8357.2,1470.22,11018.965,5349.63,8602.21,8708.3,63481.3525,4846.77,1186.8,32064.0,10622.0,61981.0,,1906.08,6533.0,2491.0,6012.6825,4279.225,40654.0,1566.86,665.7025,936.0,682.0,432.7,866.0,14452.8775,18106.74,23096.93,6814.8,7412.25,4691.0,18783.0,1886.04,3551.0,971.69
2023-02-20 19:00:00,1.4513316916389825,7856.0,1409.72,10267.9225,5082.18,7747.41,8386.25,60049.1425,4582.01,1143.2,33076.0,10220.0,59252.0,,1788.52,6185.0,2428.0,5818.7475,4279.225,38777.0,1461.26,619.175,871.0,633.0,421.9,852.0,13701.355,17729.93,22452.23,7246.3,7015.5,4610.0,18239.0,1798.64,3465.0,973.06
2023-02-20 20:00:00,1.3145058082521424,7230.7,1376.13,9790.405,4952.08,7674.61,7877.76,56605.6175,4365.12,1081.0,32320.0,10326.0,56367.0,,1634.61,5684.0,2357.5,5583.2775,4279.225,35685.0,1327.66,574.755,806.0,558.0,426.72,869.0,12931.38,17541.05,20893.94,7057.4,6473.0,4481.0,17534.0,1649.72,3234.0,978.34
2023-02-20 21:00:00,1.1141536218642694,7090.0,1236.42,9723.615,4642.7,7293.55,7434.24,53991.96,3970.42,996.4,29385.0,10102.0,56443.0,,1532.61,5287.0,2166.5,5296.6175,4140.395,31939.0,1211.57,554.0475,727.0,476.0,393.85,982.0,12077.24,16913.77,19438.24,6609.7,6063.75,4423.0,16614.0,1547.59,3053.0,1037.31
2023-02-20 22:00:00,0.8844816033220735,6621.3,1129.15,9434.59,4026.45,7216.28,7041.42,51023.4725,3679.53,947.5,26426.0,9741.1,56765.0,,1227.56,4819.0,1944.25,5042.67,3789.91,29053.0,1145.24,521.405,662.0,424.0,371.11,960.0,11414.7525,16295.54,18114.49,6089.5,5763.25,4366.0,16000.0,1427.53,2894.0,1004.04
2023-02-20 23:00:00,0.7378824425504591,6342.2,966.36,8778.87,3807.16,7526.37,6756.72,48510.665,3884.67,913.1,24900.0,9391.9,54710.0,,1232.62,4410.0,1727.5,4723.205,3554.19,26455.0,1093.78,492.8575,628.0,403.0,330.44,844.0,10807.2875,16026.47,17173.01,5556.4,5607.0,4229.0,15576.0,1392.25,2822.0,916.82
2023-02-21 00:00:00,0.6548095847798776,6104.1,900.22,8439.825,3715.59,8589.25,6719.63,47057.545,3890.5,911.6,23416.0,9282.6,53752.0,,1282.61,4322.0,1596.75,4482.6275,3311.78,25032.0,1070.69,468.59,616.0,384.0,290.86,749.0,10386.3525,15776.86,16627.3,5069.5,5503.25,3946.0,15457.0,1319.31,2712.0,799.79
2023-02-21 01:00:00,0.6206031139331676,6006.2,889.44,8080.43,3673.65,7538.97,6573.33,46356.4625,3773.76,902.5,22331.0,9261.9,53509.0,,1297.25,4259.0,1527.25,4304.99,3177.08,24330.0,1071.15,458.6825,611.0,382.0,259.82,679.0,10162.8225,15723.11,16343.59,4735.9,5478.25,3714.0,15164.0,1299.06,2714.0,701.9
