Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
270.0,148.0,45.0,0.0,0.0,0.0,0.0,128.0,132.0,0.0,0.0,1004.0,0.0,64.0,0.0,0.0,129.0,139.0,143.0,120.0,0.0,58.0,90.0,35.0,336.0,217.0,100.0,329.0,98.0,366.0,471.0,475.0,0.0,0.0,32.0,30.0,0.0,268.0
269.0,148.0,27.0,0.0,0.0,0.0,0.0,124.0,33.0,0.0,0.0,1005.0,0.0,64.0,0.0,0.0,129.0,139.0,142.0,111.0,0.0,35.0,58.0,12.0,313.0,217.0,64.0,327.0,93.0,346.0,471.0,475.0,0.0,0.0,21.0,21.0,0.0,290.0
266.0,147.0,21.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,1008.0,0.0,64.0,0.0,0.0,129.0,139.0,142.0,116.0,0.0,26.0,40.0,0.0,322.0,217.0,39.0,326.0,91.0,368.0,470.0,475.0,0.0,0.0,11.0,17.0,0.0,292.0
265.0,146.0,13.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,1005.0,0.0,64.0,0.0,0.0,129.0,139.0,142.0,126.0,0.0,17.0,28.0,0.0,340.0,216.0,30.0,326.0,84.0,367.0,470.0,475.0,0.0,0.0,9.0,13.0,0.0,281.0
266.0,147.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,0.0,31.0,0.0,0.0,129.0,139.0,142.0,126.0,0.0,23.0,25.0,0.0,262.0,217.0,22.0,327.0,86.0,298.0,469.0,475.0,0.0,0.0,4.0,10.0,0.0,272.0
268.0,147.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.0,0.0,0.0,0.0,0.0,129.0,139.0,143.0,123.0,0.0,17.0,28.0,0.0,258.0,209.0,28.0,280.0,89.0,299.0,469.0,475.0,0.0,0.0,8.0,18.0,0.0,259.0
266.0,147.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,0.0,0.0,0.0,0.0,129.0,139.0,143.0,121.0,0.0,6.0,7.0,0.0,289.0,206.0,7.0,306.0,88.0,328.0,470.0,475.0,0.0,0.0,1.0,3.0,0.0,240.0
268.0,147.0,2.0,0.0,0.0,0.0,0.0,163.0,91.0,0.0,0.0,1004.0,0.0,0.0,0.0,0.0,129.0,140.0,144.0,126.0,0.0,5.0,5.0,14.0,333.0,207.0,5.0,323.0,91.0,360.0,469.0,475.0,0.0,0.0,1.0,2.0,0.0,290.0
269.0,148.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,124.0,130.0,140.0,126.0,0.0,1.0,4.0,13.0,320.0,206.0,4.0,324.0,92.0,337.0,469.0,475.0,0.0,0.0,1.0,0.0,0.0,297.0
270.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,1007.0,0.0,0.0,0.0,0.0,129.0,140.0,145.0,121.0,0.0,0.0,0.0,0.0,325.0,208.0,2.0,326.0,93.0,341.0,470.0,475.0,0.0,0.0,0.0,0.0,0.0,299.0
274.0,149.0,5.0,0.0,0.0,0.0,0.0,130.0,107.0,0.0,0.0,1007.0,0.0,0.0,0.0,0.0,129.0,141.0,146.0,120.0,0.0,7.0,5.0,9.0,310.0,206.0,5.0,329.0,95.0,323.0,469.0,475.0,0.0,0.0,1.0,4.0,0.0,297.0
275.0,149.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,0.0,0.0,0.0,89.0,141.0,123.0,120.0,0.0,33.0,30.0,0.0,309.0,207.0,35.0,331.0,100.0,323.0,470.0,475.0,0.0,0.0,10.0,24.0,0.0,298.0
278.0,150.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,106.0,52.0,98.0,0.0,67.0,65.0,0.0,283.0,207.0,81.0,332.0,103.0,301.0,471.0,475.0,0.0,0.0,23.0,59.0,0.0,298.0
272.0,149.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,58.0,75.0,0.0,261.0,207.0,89.0,58.0,105.0,303.0,471.0,475.0,0.0,0.0,29.0,56.0,0.0,298.0
