Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,EDF Luminus Seraing GT1,EDF Luminus Seraing GT2,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Norther Offshore WP,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,SERAING TV,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,VILVOORDE GT,Zandvliet Power,Zelzate 2 Knippegroen
215.0,131.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,425.0,0.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,123.0,24.0,76.0,32.0,0.0,195.0,204.0,56.0,224.0,0.0,74.0,389.0,458.0,473.0,0.0,1018.0,21.0,18.0,0.0,331.0,278.0
240.0,140.0,11.0,69.0,0.0,0.0,0.0,0.0,0.0,441.0,425.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,15.0,38.0,15.0,0.0,273.0,204.0,27.0,21.0,0.0,74.0,334.0,461.0,473.0,0.0,1019.0,9.0,8.0,0.0,333.0,180.0
231.0,137.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,425.0,0.0,1009.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,11.0,26.0,12.0,0.0,274.0,204.0,19.0,0.0,0.0,74.0,371.0,463.0,473.0,0.0,1020.0,6.0,6.0,0.0,332.0,130.0
222.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,425.0,0.0,1010.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,2.0,10.0,2.0,0.0,211.0,204.0,6.0,0.0,0.0,74.0,246.0,464.0,473.0,4.0,1021.0,1.0,1.0,0.0,336.0,141.0
214.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,426.0,0.0,1011.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,2.0,18.0,5.0,0.0,183.0,205.0,10.0,0.0,0.0,74.0,260.0,464.0,473.0,33.0,1023.0,2.0,2.0,0.0,337.0,153.0
216.0,131.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,426.0,0.0,1009.0,0.0,29.0,5.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,9.0,22.0,13.0,0.0,194.0,204.0,16.0,0.0,0.0,74.0,330.0,465.0,473.0,79.0,1023.0,4.0,3.0,0.0,339.0,187.0
210.0,130.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,427.0,0.0,1009.0,0.0,45.0,23.0,0.0,0.0,0.0,45.0,5.0,99.0,0.0,13.0,40.0,17.0,0.0,198.0,204.0,27.0,102.0,0.0,74.0,389.0,465.0,475.0,105.0,1019.0,9.0,9.0,0.0,339.0,208.0
277.0,150.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,426.0,0.0,1008.0,0.0,94.0,55.0,0.0,0.0,0.0,63.0,44.0,112.0,0.0,16.0,47.0,20.0,0.0,256.0,204.0,35.0,284.0,0.0,74.0,392.0,465.0,475.0,129.0,1019.0,12.0,12.0,0.0,339.0,210.0
245.0,142.0,14.0,145.0,0.0,0.0,0.0,191.0,0.0,441.0,426.0,0.0,1009.0,0.0,145.0,76.0,0.0,0.0,0.0,62.0,44.0,113.0,0.0,20.0,60.0,27.0,0.0,202.0,204.0,47.0,285.0,0.0,74.0,357.0,466.0,475.0,128.0,1007.0,16.0,17.0,0.0,341.0,222.0
234.0,138.0,15.0,0.0,0.0,0.0,0.0,47.0,0.0,441.0,425.0,0.0,1011.0,0.0,101.0,62.0,0.0,0.0,0.0,59.0,41.0,99.0,0.0,21.0,54.0,26.0,0.0,203.0,204.0,45.0,317.0,0.0,52.0,359.0,465.0,475.0,133.0,999.0,13.0,14.0,0.0,341.0,193.0
233.0,137.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,425.0,0.0,1006.0,0.0,117.0,67.0,0.0,0.0,0.0,59.0,41.0,99.0,0.0,20.0,52.0,24.0,0.0,324.0,199.0,41.0,305.0,0.0,0.0,394.0,465.0,475.0,138.0,1000.0,11.0,13.0,0.0,349.0,142.0
234.0,137.0,15.0,29.0,0.0,0.0,0.0,85.0,0.0,440.0,425.0,0.0,1008.0,0.0,36.0,23.0,0.0,0.0,0.0,59.0,41.0,99.0,0.0,23.0,69.0,28.0,0.0,346.0,193.0,52.0,302.0,0.0,0.0,400.0,462.0,475.0,140.0,992.0,15.0,19.0,0.0,345.0,131.0
233.0,137.0,19.0,112.0,0.0,0.0,0.0,147.0,0.0,441.0,425.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,41.0,98.0,0.0,29.0,71.0,35.0,0.0,246.0,202.0,59.0,295.0,0.0,0.0,391.0,462.0,475.0,139.0,996.0,16.0,17.0,0.0,343.0,147.0
234.0,137.0,23.0,87.0,0.0,0.0,0.0,96.0,0.0,441.0,425.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,42.0,97.0,0.0,36.0,95.0,51.0,0.0,250.0,203.0,79.0,236.0,0.0,0.0,368.0,461.0,475.0,146.0,1007.0,21.0,23.0,0.0,335.0,147.0
191.0,124.0,24.0,96.0,0.0,0.0,0.0,0.0,0.0,440.0,424.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,42.0,97.0,0.0,38.0,115.0,58.0,0.0,235.0,204.0,91.0,243.0,0.0,0.0,339.0,461.0,475.0,140.0,1009.0,26.0,28.0,0.0,330.0,133.0
198.0,125.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,426.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,44.0,97.0,0.0,48.0,137.0,64.0,0.0,235.0,203.0,100.0,250.0,0.0,0.0,380.0,460.0,475.0,166.0,1013.0,32.0,33.0,0.0,328.0,208.0
242.0,138.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,426.0,0.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,45.0,97.0,0.0,52.0,158.0,61.0,0.0,263.0,203.0,106.0,256.0,0.0,0.0,390.0,459.0,474.0,183.0,1014.0,38.0,35.0,0.0,333.0,136.0
257.0,146.0,44.0,0.0,0.0,0.0,0.0,61.0,0.0,441.0,427.0,0.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,45.0,97.0,0.0,63.0,157.0,74.0,0.0,262.0,203.0,124.0,250.0,0.0,0.0,389.0,459.0,475.0,179.0,1013.0,44.0,38.0,0.0,333.0,144.0
171.0,117.0,38.0,0.0,0.0,0.0,0.0,2.0,0.0,441.0,426.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,45.0,97.0,0.0,52.0,169.0,67.0,0.0,241.0,203.0,121.0,244.0,0.0,0.0,390.0,458.0,475.0,198.0,1013.0,47.0,41.0,0.0,338.0,227.0
253.0,141.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,426.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,45.0,110.0,0.0,52.0,143.0,62.0,0.0,267.0,203.0,104.0,251.0,0.0,0.0,392.0,457.0,475.0,232.0,1014.0,40.0,36.0,0.0,336.0,283.0
229.0,136.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,425.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,44.0,114.0,0.0,58.0,136.0,66.0,0.0,287.0,203.0,115.0,263.0,0.0,0.0,394.0,458.0,475.0,267.0,1011.0,43.0,36.0,0.0,341.0,297.0
264.0,147.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,426.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1.0,99.0,0.0,64.0,156.0,76.0,0.0,271.0,203.0,132.0,257.0,0.0,0.0,398.0,458.0,475.0,272.0,1009.0,50.0,42.0,0.0,341.0,298.0
166.0,115.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,425.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,99.0,0.0,54.0,160.0,66.0,0.0,236.0,203.0,114.0,251.0,0.0,0.0,396.0,458.0,475.0,269.0,1010.0,45.0,44.0,0.0,340.0,292.0
232.0,136.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,425.0,0.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,99.0,0.0,39.0,111.0,47.0,0.0,195.0,203.0,77.0,72.0,0.0,0.0,375.0,458.0,475.0,273.0,1012.0,27.0,33.0,0.0,343.0,275.0
235.0,138.0,18.0,0.0,0.0,0.0,0.0,98.0,0.0,441.0,426.0,0.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,25.0,76.0,31.0,0.0,261.0,203.0,52.0,0.0,0.0,0.0,391.0,458.0,480.0,265.0,1014.0,19.0,23.0,0.0,346.0,278.0
