Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,EDF Luminus Seraing GT1,EDF Luminus Seraing GT2,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Norther Offshore WP,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,SERAING TV,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,VILVOORDE GT,Zandvliet Power,Zelzate 2 Knippegroen
0.0,0.0,36.0,78.0,0.0,0.0,0.0,0.0,0.0,446.0,430.0,0.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,53.0,92.0,43.0,0.0,262.0,202.0,75.0,0.0,0.0,91.0,342.0,456.0,484.0,0.0,997.0,22.0,22.0,0.0,332.0,273.0
0.0,0.0,25.0,94.0,0.0,0.0,0.0,0.0,0.0,446.0,429.0,0.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,43.0,103.0,42.0,0.0,227.0,203.0,69.0,0.0,0.0,88.0,325.0,460.0,484.0,0.0,998.0,24.0,17.0,0.0,331.0,275.0
0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,429.0,0.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,55.0,117.0,62.0,0.0,186.0,203.0,89.0,0.0,0.0,79.0,267.0,461.0,484.0,0.0,1001.0,31.0,23.0,0.0,328.0,275.0
0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,429.0,0.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,40.0,130.0,46.0,0.0,254.0,203.0,89.0,0.0,0.0,79.0,300.0,461.0,484.0,0.0,1008.0,26.0,23.0,0.0,330.0,265.0
0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,429.0,0.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,29.0,110.0,32.0,0.0,275.0,202.0,71.0,0.0,0.0,79.0,317.0,459.0,482.0,0.0,1013.0,24.0,20.0,0.0,333.0,255.0
0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,429.0,0.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,22.0,81.0,25.0,0.0,289.0,203.0,43.0,0.0,0.0,79.0,322.0,455.0,480.0,0.0,1013.0,16.0,14.0,0.0,335.0,235.0
0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,429.0,0.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,19.0,47.0,15.0,0.0,282.0,203.0,23.0,0.0,0.0,79.0,320.0,456.0,482.0,0.0,1013.0,8.0,9.0,0.0,345.0,253.0
0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,431.0,0.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,18.0,41.0,15.0,0.0,250.0,202.0,23.0,0.0,0.0,79.0,300.0,457.0,482.0,0.0,1014.0,6.0,10.0,0.0,343.0,279.0
0.0,0.0,11.0,0.0,35.0,0.0,0.0,0.0,0.0,445.0,432.0,0.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,16.0,16.0,12.0,0.0,297.0,202.0,14.0,0.0,0.0,79.0,338.0,458.0,481.0,0.0,1011.0,1.0,5.0,0.0,343.0,274.0
0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,432.0,0.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,21.0,27.0,19.0,0.0,238.0,202.0,25.0,0.0,0.0,79.0,292.0,454.0,481.0,0.0,1009.0,4.0,9.0,0.0,347.0,280.0
0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,431.0,0.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,14.0,12.0,10.0,0.0,239.0,202.0,10.0,0.0,0.0,79.0,291.0,447.0,481.0,0.0,1007.0,0.0,2.0,0.0,342.0,263.0
0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,431.0,0.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,14.0,6.0,8.0,0.0,198.0,202.0,8.0,0.0,0.0,79.0,274.0,445.0,480.0,0.0,1004.0,0.0,2.0,0.0,337.0,265.0
0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,430.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,17.0,22.0,15.0,0.0,160.0,201.0,20.0,0.0,0.0,79.0,251.0,445.0,480.0,0.0,1002.0,6.0,6.0,0.0,340.0,270.0
0.0,0.0,7.0,0.0,0.0,0.0,70.0,0.0,0.0,440.0,430.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,13.0,29.0,10.0,0.0,189.0,202.0,21.0,0.0,0.0,79.0,269.0,441.0,478.0,0.0,1000.0,5.0,5.0,0.0,342.0,262.0
0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,430.0,0.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,35.0,71.0,30.0,0.0,165.0,200.0,49.0,0.0,0.0,79.0,253.0,441.0,475.0,0.0,998.0,18.0,14.0,0.0,335.0,269.0
0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,430.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,52.0,103.0,47.0,0.0,220.0,133.0,40.0,0.0,0.0,79.0,288.0,443.0,473.0,0.0,997.0,28.0,20.0,0.0,334.0,262.0
0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,430.0,0.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,66.0,106.0,59.0,0.0,281.0,84.0,73.0,0.0,0.0,79.0,321.0,449.0,473.0,0.0,999.0,30.0,18.0,0.0,331.0,265.0
0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,429.0,0.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,87.0,125.0,70.0,0.0,234.0,108.0,93.0,16.0,0.0,79.0,294.0,452.0,472.0,0.0,995.0,38.0,25.0,0.0,331.0,267.0
0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,429.0,0.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,94.0,147.0,87.0,0.0,218.0,195.0,127.0,85.0,0.0,79.0,290.0,452.0,472.0,0.0,993.0,55.0,29.0,0.0,331.0,264.0
0.0,0.0,81.0,0.0,0.0,0.0,20.0,0.0,0.0,438.0,430.0,0.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,137.0,158.0,126.0,0.0,215.0,193.0,166.0,264.0,0.0,79.0,288.0,452.0,472.0,0.0,995.0,63.0,32.0,0.0,331.0,254.0
0.0,0.0,61.0,69.0,31.0,0.0,203.0,0.0,182.0,441.0,430.0,0.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,105.0,103.0,74.0,0.0,251.0,181.0,102.0,298.0,0.0,79.0,329.0,452.0,472.0,0.0,996.0,34.0,15.0,0.0,332.0,231.0
0.0,0.0,25.0,127.0,126.0,0.0,200.0,70.0,199.0,444.0,431.0,0.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,47.0,71.0,47.0,0.0,299.0,176.0,65.0,307.0,0.0,79.0,351.0,452.0,472.0,0.0,994.0,16.0,12.0,0.0,338.0,226.0
0.0,0.0,17.0,101.0,101.0,0.0,5.0,160.0,1.0,444.0,431.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,34.0,84.0,41.0,0.0,319.0,177.0,64.0,310.0,0.0,79.0,369.0,453.0,471.0,0.0,992.0,18.0,16.0,0.0,336.0,242.0
0.0,0.0,27.0,95.0,34.0,0.0,0.0,117.0,0.0,445.0,431.0,0.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,51.0,171.0,58.0,0.0,324.0,177.0,89.0,313.0,0.0,79.0,369.0,455.0,471.0,0.0,992.0,31.0,27.0,0.0,341.0,284.0
0.0,0.0,13.0,106.0,96.0,0.0,148.0,163.0,41.0,445.0,430.0,0.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,27.0,157.0,29.0,21.0,292.0,177.0,53.0,315.0,0.0,79.0,357.0,454.0,471.0,0.0,993.0,25.0,26.0,0.0,349.0,290.0
0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,444.0,430.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,18.0,85.0,12.0,34.0,261.0,177.0,37.0,70.0,0.0,79.0,341.0,454.0,471.0,0.0,994.0,21.0,21.0,0.0,349.0,271.0
