Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,EDF Luminus Seraing GT1,EDF Luminus Seraing GT2,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,SERAING TV,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,VILVOORDE GT,Zandvliet Power,Zelzate 2 Knippegroen
294.0,155.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,219.0,0.0,117.0,67.0,0.0,0.0,122.0,159.0,149.0,108.0,0.0,21.0,21.0,0.0,235.0,204.0,34.0,64.0,0.0,125.0,398.0,486.0,495.0,0.0,0.0,14.0,21.0,0.0,352.0,243.0
294.0,155.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,218.0,0.0,117.0,67.0,0.0,0.0,122.0,160.0,149.0,115.0,0.0,23.0,26.0,0.0,246.0,204.0,38.0,31.0,0.0,125.0,398.0,486.0,495.0,0.0,0.0,19.0,22.0,0.0,353.0,255.0
294.0,155.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,220.0,0.0,122.0,69.0,0.0,0.0,122.0,160.0,149.0,115.0,0.0,32.0,38.0,0.0,257.0,196.0,49.0,0.0,0.0,125.0,398.0,486.0,495.0,0.0,0.0,17.0,23.0,0.0,350.0,241.0
294.0,155.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,222.0,0.0,123.0,69.0,0.0,0.0,116.0,159.0,146.0,101.0,0.0,40.0,44.0,0.0,260.0,203.0,56.0,0.0,0.0,125.0,305.0,485.0,495.0,0.0,0.0,21.0,23.0,0.0,344.0,247.0
294.0,155.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,222.0,0.0,127.0,70.0,0.0,0.0,122.0,159.0,149.0,95.0,0.0,48.0,53.0,0.0,269.0,204.0,75.0,0.0,0.0,125.0,321.0,485.0,495.0,0.0,0.0,31.0,34.0,0.0,351.0,239.0
294.0,155.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,223.0,0.0,119.0,68.0,0.0,0.0,122.0,160.0,149.0,115.0,0.0,69.0,75.0,0.0,250.0,204.0,102.0,0.0,0.0,125.0,397.0,485.0,495.0,0.0,0.0,43.0,55.0,0.0,352.0,221.0
294.0,155.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,223.0,0.0,114.0,66.0,0.0,0.0,122.0,160.0,149.0,115.0,0.0,88.0,98.0,0.0,238.0,204.0,139.0,0.0,0.0,125.0,398.0,486.0,495.0,0.0,0.0,61.0,80.0,0.0,350.0,208.0
294.0,155.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,223.0,0.0,112.0,65.0,0.0,0.0,122.0,161.0,149.0,116.0,0.0,123.0,140.0,0.0,232.0,204.0,195.0,0.0,0.0,125.0,398.0,486.0,495.0,0.0,0.0,83.0,97.0,0.0,351.0,254.0
294.0,155.0,117.0,0.0,45.0,87.0,0.0,104.0,0.0,0.0,0.0,1029.0,225.0,0.0,145.0,76.0,0.0,0.0,122.0,161.0,149.0,115.0,0.0,144.0,167.0,0.0,309.0,204.0,212.0,0.0,0.0,125.0,398.0,486.0,495.0,0.0,0.0,93.0,107.0,0.0,349.0,267.0
280.0,152.0,130.0,0.0,70.0,66.0,0.0,92.0,0.0,0.0,0.0,1029.0,250.0,0.0,155.0,79.0,0.0,0.0,122.0,160.0,149.0,116.0,0.0,153.0,176.0,25.0,286.0,204.0,232.0,0.0,0.0,124.0,398.0,486.0,495.0,0.0,0.0,100.0,119.0,0.0,349.0,287.0
280.0,150.0,147.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,1028.0,279.0,0.0,141.0,74.0,0.0,0.0,122.0,159.0,148.0,115.0,0.0,159.0,195.0,4.0,300.0,204.0,271.0,0.0,0.0,124.0,398.0,485.0,495.0,0.0,0.0,120.0,148.0,0.0,348.0,301.0
283.0,152.0,156.0,0.0,0.0,129.0,0.0,106.0,0.0,0.0,0.0,1028.0,308.0,0.0,143.0,75.0,0.0,0.0,122.0,158.0,148.0,115.0,0.0,162.0,199.0,13.0,306.0,204.0,292.0,0.0,0.0,124.0,398.0,485.0,495.0,0.0,0.0,137.0,168.0,0.0,346.0,302.0
245.0,142.0,157.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1029.0,337.0,0.0,141.0,74.0,0.0,0.0,122.0,157.0,148.0,116.0,0.0,162.0,200.0,1.0,299.0,206.0,293.0,0.0,0.0,124.0,398.0,483.0,495.0,0.0,0.0,140.0,171.0,0.0,345.0,302.0
118.0,100.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,366.0,0.0,126.0,69.0,0.0,0.0,122.0,135.0,141.0,116.0,0.0,162.0,200.0,0.0,259.0,203.0,291.0,0.0,0.0,124.0,398.0,483.0,495.0,0.0,0.0,143.0,173.0,0.0,344.0,301.0
190.0,121.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,395.0,0.0,121.0,68.0,0.0,0.0,122.0,143.0,143.0,116.0,0.0,162.0,200.0,0.0,249.0,204.0,295.0,0.0,0.0,124.0,398.0,483.0,495.0,0.0,0.0,144.0,174.0,0.0,343.0,264.0
236.0,137.0,159.0,13.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1028.0,424.0,0.0,135.0,72.0,0.0,0.0,122.0,133.0,140.0,116.0,0.0,162.0,200.0,0.0,293.0,204.0,300.0,0.0,0.0,124.0,398.0,483.0,495.0,0.0,0.0,144.0,175.0,0.0,343.0,277.0
291.0,154.0,159.0,107.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,1028.0,453.0,0.0,151.0,77.0,0.0,0.0,122.0,157.0,147.0,118.0,0.0,162.0,200.0,0.0,242.0,204.0,299.0,0.0,0.0,124.0,377.0,482.0,495.0,0.0,0.0,144.0,175.0,0.0,340.0,271.0
259.0,144.0,159.0,43.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,1028.0,484.0,0.0,113.0,65.0,0.0,0.0,39.0,155.0,99.0,118.0,0.0,161.0,200.0,0.0,198.0,204.0,299.0,0.0,0.0,124.0,396.0,483.0,495.0,0.0,0.0,144.0,175.0,0.0,339.0,269.0
290.0,154.0,159.0,114.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,1028.0,513.0,0.0,128.0,69.0,0.0,0.0,0.0,153.0,76.0,118.0,0.0,158.0,200.0,0.0,272.0,204.0,299.0,0.0,0.0,123.0,398.0,482.0,495.0,0.0,0.0,143.0,168.0,0.0,339.0,257.0
290.0,154.0,159.0,136.0,0.0,131.0,0.0,162.0,0.0,0.0,0.0,1028.0,535.0,0.0,146.0,75.0,0.0,0.0,0.0,157.0,77.0,117.0,0.0,161.0,200.0,21.0,318.0,204.0,300.0,0.0,0.0,123.0,398.0,482.0,495.0,0.0,0.0,138.0,108.0,0.0,340.0,266.0
290.0,153.0,159.0,52.0,0.0,74.0,0.0,184.0,79.0,0.0,0.0,1029.0,566.0,0.0,154.0,77.0,0.0,0.0,0.0,157.0,78.0,118.0,0.0,161.0,200.0,33.0,338.0,204.0,300.0,0.0,0.0,123.0,398.0,482.0,495.0,0.0,0.0,143.0,99.0,0.0,337.0,262.0
283.0,151.0,159.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,1029.0,580.0,0.0,153.0,77.0,0.0,0.0,0.0,158.0,78.0,119.0,0.0,158.0,200.0,26.0,338.0,204.0,299.0,0.0,0.0,123.0,398.0,481.0,494.0,0.0,0.0,144.0,105.0,0.0,339.0,280.0
289.0,153.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,580.0,0.0,140.0,73.0,0.0,0.0,0.0,157.0,78.0,116.0,0.0,160.0,200.0,69.0,318.0,204.0,300.0,0.0,0.0,123.0,360.0,482.0,494.0,0.0,0.0,144.0,127.0,0.0,337.0,297.0
