Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
233.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,352.0,1.0,0.0,0.0,247.0,170.0,0.0,293.0,89.0,302.0,447.0,465.0,970.0,0.0,0.0,0.0,315.0,285.0
228.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,350.0,0.0,0.0,0.0,261.0,107.0,0.0,295.0,89.0,320.0,447.0,464.0,967.0,0.0,0.0,0.0,323.0,291.0
225.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,346.0,0.0,0.0,0.0,250.0,104.0,1.0,294.0,85.0,305.0,447.0,463.0,966.0,0.0,0.0,0.0,326.0,288.0
223.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,94.0,345.0,0.0,0.0,0.0,233.0,101.0,2.0,249.0,84.0,300.0,447.0,461.0,967.0,0.0,0.0,0.0,329.0,282.0
221.0,132.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,984.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,98.0,344.0,0.0,0.0,0.0,263.0,101.0,0.0,240.0,84.0,333.0,447.0,460.0,967.0,0.0,0.0,0.0,330.0,228.0
219.0,132.0,1.0,0.0,0.0,0.0,171.0,126.0,0.0,0.0,0.0,983.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,93.0,344.0,3.0,8.0,0.0,251.0,103.0,19.0,286.0,84.0,297.0,447.0,458.0,965.0,0.0,7.0,14.0,322.0,290.0
219.0,131.0,3.0,0.0,0.0,0.0,199.0,196.0,9.0,0.0,0.0,985.0,0.0,0.0,0.0,0.0,134.0,4.0,0.0,99.0,347.0,9.0,17.0,8.0,273.0,102.0,34.0,285.0,84.0,328.0,447.0,457.0,965.0,0.0,16.0,19.0,321.0,290.0
222.0,132.0,5.0,0.0,0.0,0.0,211.0,206.0,207.0,0.0,0.0,983.0,0.0,19.0,0.0,0.0,134.0,134.0,0.0,97.0,335.0,7.0,5.0,68.0,295.0,107.0,7.0,287.0,84.0,349.0,448.0,455.0,964.0,0.0,0.0,2.0,320.0,293.0
224.0,133.0,0.0,0.0,0.0,0.0,200.0,197.0,198.0,0.0,0.0,982.0,0.0,94.0,2.0,0.0,134.0,134.0,0.0,97.0,305.0,0.0,0.0,68.0,303.0,118.0,0.0,291.0,84.0,308.0,448.0,455.0,964.0,0.0,0.0,0.0,322.0,293.0
239.0,137.0,0.0,0.0,0.0,0.0,163.0,160.0,162.0,0.0,0.0,983.0,0.0,95.0,1.0,0.0,134.0,134.0,0.0,97.0,306.0,0.0,1.0,68.0,309.0,120.0,0.0,290.0,84.0,316.0,449.0,455.0,964.0,0.0,0.0,0.0,333.0,291.0
243.0,139.0,70.0,0.0,0.0,0.0,67.0,5.0,2.0,0.0,0.0,984.0,0.0,75.0,0.0,0.0,131.0,111.0,0.0,97.0,348.0,82.0,93.0,6.0,249.0,123.0,79.0,292.0,84.0,271.0,451.0,455.0,967.0,0.0,26.0,56.0,341.0,290.0
250.0,141.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,81.0,298.0,126.0,177.0,0.0,176.0,123.0,176.0,227.0,84.0,252.0,460.0,462.0,969.0,0.0,95.0,121.0,340.0,286.0
230.0,135.0,9.0,0.0,0.0,0.0,57.0,34.0,0.0,0.0,0.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,338.0,17.0,24.0,0.0,222.0,154.0,23.0,255.0,84.0,286.0,455.0,457.0,968.0,0.0,13.0,15.0,342.0,286.0
101.0,91.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,43.0,9.0,34.0,0.0,270.0,203.0,36.0,24.0,84.0,315.0,453.0,459.0,968.0,0.0,15.0,22.0,354.0,273.0
