Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
224.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,373.0,1.0,1.0,0.0,297.0,202.0,0.0,278.0,89.0,345.0,462.0,465.0,990.0,0.0,0.0,0.0,357.0,294.0
221.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,369.0,0.0,0.0,0.0,303.0,202.0,1.0,311.0,89.0,330.0,456.0,465.0,987.0,0.0,0.0,0.0,354.0,299.0
211.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,363.0,0.0,0.0,30.0,317.0,201.0,0.0,300.0,89.0,332.0,455.0,465.0,987.0,0.0,0.0,0.0,353.0,298.0
222.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,363.0,0.0,0.0,32.0,299.0,194.0,0.0,298.0,89.0,355.0,453.0,464.0,980.0,0.0,0.0,0.0,351.0,298.0
198.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,362.0,0.0,0.0,32.0,298.0,200.0,0.0,276.0,89.0,318.0,451.0,465.0,978.0,0.0,0.0,0.0,350.0,299.0
194.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,359.0,0.0,0.0,2.0,278.0,203.0,0.0,272.0,89.0,344.0,450.0,464.0,977.0,0.0,0.0,0.0,350.0,298.0
238.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,358.0,0.0,0.0,0.0,288.0,205.0,0.0,242.0,89.0,309.0,449.0,465.0,977.0,0.0,0.0,0.0,350.0,298.0
238.0,136.0,0.0,0.0,0.0,0.0,0.0,35.0,162.0,0.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,357.0,0.0,0.0,0.0,280.0,204.0,0.0,262.0,89.0,329.0,448.0,465.0,975.0,0.0,0.0,0.0,340.0,297.0
237.0,136.0,0.0,0.0,0.0,0.0,13.0,113.0,115.0,0.0,0.0,0.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,358.0,0.0,0.0,0.0,293.0,202.0,0.0,266.0,89.0,335.0,449.0,465.0,975.0,0.0,0.0,0.0,344.0,297.0
238.0,136.0,0.0,0.0,0.0,0.0,100.0,146.0,147.0,0.0,0.0,0.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,360.0,0.0,0.0,0.0,294.0,200.0,0.0,258.0,89.0,330.0,447.0,465.0,976.0,0.0,0.0,0.0,347.0,295.0
239.0,136.0,0.0,0.0,0.0,0.0,0.0,32.0,33.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,363.0,0.0,0.0,0.0,320.0,202.0,0.0,268.0,89.0,343.0,448.0,465.0,976.0,0.0,0.0,0.0,349.0,296.0
244.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,368.0,0.0,0.0,0.0,324.0,203.0,0.0,268.0,89.0,345.0,448.0,465.0,976.0,0.0,0.0,0.0,351.0,296.0
248.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,372.0,0.0,0.0,0.0,342.0,204.0,0.0,276.0,89.0,357.0,448.0,466.0,978.0,0.0,0.0,0.0,353.0,298.0
252.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,377.0,0.0,0.0,0.0,346.0,204.0,0.0,245.0,89.0,331.0,449.0,468.0,981.0,0.0,0.0,0.0,354.0,296.0
255.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,378.0,0.0,0.0,0.0,332.0,204.0,0.0,254.0,89.0,337.0,450.0,469.0,982.0,0.0,0.0,0.0,355.0,296.0
