Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,EDF Luminus Seraing GT1,EDF Luminus Seraing GT2,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,SERAING TV,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,VILVOORDE GT,Zandvliet Power,Zelzate 2 Knippegroen
140.0,105.0,152.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1021.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,211.0,0.0,58.0,173.0,278.0,0.0,0.0,112.0,252.0,483.0,494.0,0.0,1038.0,133.0,171.0,0.0,110.0,285.0
134.0,104.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,211.0,0.0,0.0,90.0,279.0,0.0,0.0,111.0,239.0,484.0,494.0,0.0,1038.0,139.0,171.0,0.0,225.0,293.0
138.0,104.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,207.0,0.0,0.0,77.0,268.0,0.0,0.0,108.0,239.0,484.0,494.0,0.0,1038.0,128.0,171.0,0.0,360.0,293.0
99.0,94.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,203.0,0.0,0.0,76.0,262.0,0.0,0.0,108.0,239.0,484.0,494.0,0.0,1039.0,121.0,171.0,0.0,365.0,295.0
131.0,102.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,152.0,192.0,0.0,0.0,76.0,244.0,11.0,0.0,113.0,239.0,484.0,494.0,0.0,1039.0,107.0,167.0,0.0,369.0,295.0
185.0,119.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,1041.0,4.0,0.0,0.0,0.0,26.0,0.0,40.0,10.0,0.0,0.0,152.0,185.0,0.0,0.0,88.0,208.0,39.0,0.0,110.0,241.0,485.0,494.0,0.0,1038.0,77.0,145.0,0.0,368.0,282.0
196.0,126.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.0,1040.0,62.0,0.0,0.0,6.0,109.0,0.0,66.0,35.0,0.0,55.0,148.0,187.0,0.0,0.0,161.0,201.0,111.0,0.0,109.0,361.0,485.0,494.0,0.0,1039.0,77.0,146.0,29.0,372.0,285.0
151.0,110.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.0,1041.0,96.0,0.0,38.0,109.0,125.0,0.0,140.0,65.0,0.0,152.0,146.0,189.0,0.0,0.0,205.0,205.0,340.0,37.0,114.0,368.0,486.0,494.0,0.0,1038.0,80.0,149.0,253.0,372.0,305.0
151.0,109.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.0,1043.0,148.0,0.0,77.0,142.0,144.0,0.0,150.0,74.0,0.0,309.0,150.0,191.0,0.0,84.0,206.0,210.0,342.0,150.0,120.0,368.0,486.0,495.0,0.0,1038.0,79.0,136.0,259.0,374.0,306.0
169.0,116.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.0,1043.0,149.0,33.0,76.0,139.0,140.0,2.0,151.0,77.0,0.0,378.0,155.0,195.0,0.0,290.0,206.0,236.0,343.0,149.0,120.0,329.0,486.0,494.0,0.0,1039.0,88.0,163.0,260.0,373.0,306.0
217.0,130.0,116.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,1021.0,1043.0,149.0,139.0,136.0,145.0,147.0,84.0,150.0,94.0,0.0,367.0,123.0,151.0,0.0,326.0,206.0,179.0,344.0,154.0,120.0,355.0,486.0,494.0,0.0,1039.0,57.0,130.0,187.0,376.0,306.0
132.0,106.0,114.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1021.0,1042.0,150.0,101.0,146.0,123.0,125.0,87.0,81.0,113.0,0.0,323.0,119.0,140.0,0.0,294.0,206.0,149.0,186.0,142.0,119.0,358.0,486.0,494.0,0.0,1039.0,46.0,107.0,0.0,377.0,292.0
72.0,83.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,1042.0,149.0,128.0,154.0,130.0,131.0,77.0,89.0,110.0,0.0,284.0,107.0,129.0,0.0,324.0,205.0,130.0,216.0,145.0,119.0,263.0,485.0,494.0,0.0,1039.0,32.0,91.0,0.0,377.0,293.0
122.0,102.0,64.0,58.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,1022.0,1043.0,149.0,152.0,162.0,105.0,107.0,115.0,148.0,141.0,0.0,317.0,71.0,101.0,0.0,291.0,205.0,103.0,338.0,130.0,118.0,353.0,485.0,494.0,0.0,1039.0,29.0,62.0,0.0,378.0,285.0
159.0,111.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,1044.0,150.0,153.0,163.0,132.0,133.0,116.0,150.0,144.0,0.0,293.0,61.0,71.0,0.0,351.0,205.0,72.0,346.0,146.0,118.0,256.0,485.0,494.0,0.0,1038.0,23.0,37.0,0.0,378.0,296.0
166.0,115.0,29.0,73.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,1042.0,152.0,153.0,164.0,128.0,130.0,115.0,151.0,143.0,0.0,355.0,41.0,65.0,0.0,362.0,205.0,74.0,346.0,144.0,118.0,243.0,486.0,494.0,0.0,1038.0,25.0,28.0,0.0,379.0,293.0
213.0,128.0,24.0,125.0,125.0,0.0,0.0,36.0,2.0,0.0,0.0,1022.0,1042.0,152.0,154.0,164.0,141.0,143.0,117.0,152.0,145.0,0.0,388.0,34.0,50.0,0.0,362.0,205.0,52.0,348.0,152.0,120.0,366.0,486.0,494.0,0.0,1037.0,16.0,14.0,0.0,379.0,298.0
291.0,155.0,24.0,140.0,140.0,62.0,177.0,210.0,186.0,0.0,0.0,1022.0,1042.0,152.0,154.0,164.0,159.0,159.0,117.0,152.0,145.0,0.0,388.0,37.0,28.0,11.0,362.0,206.0,20.0,347.0,163.0,121.0,364.0,486.0,494.0,0.0,1038.0,6.0,9.0,0.0,380.0,307.0
291.0,155.0,22.0,116.0,116.0,135.0,206.0,183.0,206.0,0.0,0.0,1022.0,1042.0,153.0,155.0,165.0,162.0,161.0,118.0,152.0,146.0,0.0,388.0,32.0,41.0,42.0,343.0,215.0,39.0,348.0,165.0,122.0,352.0,486.0,494.0,0.0,1035.0,9.0,20.0,0.0,380.0,308.0
242.0,142.0,10.0,115.0,10.0,3.0,7.0,145.0,3.0,0.0,0.0,1022.0,1042.0,153.0,155.0,164.0,161.0,161.0,119.0,152.0,146.0,0.0,388.0,12.0,9.0,0.0,361.0,215.0,10.0,349.0,164.0,121.0,347.0,486.0,494.0,0.0,1038.0,3.0,4.0,0.0,380.0,308.0
228.0,133.0,12.0,111.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,1023.0,1042.0,153.0,155.0,164.0,159.0,160.0,119.0,152.0,147.0,0.0,387.0,13.0,13.0,0.0,362.0,212.0,10.0,350.0,164.0,122.0,351.0,486.0,494.0,0.0,1039.0,0.0,1.0,0.0,380.0,308.0
242.0,140.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1023.0,1042.0,154.0,23.0,100.0,161.0,161.0,120.0,144.0,144.0,0.0,89.0,13.0,14.0,9.0,362.0,205.0,12.0,329.0,164.0,122.0,348.0,488.0,494.0,0.0,1038.0,2.0,6.0,0.0,380.0,301.0
210.0,130.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,1042.0,155.0,0.0,82.0,163.0,162.0,120.0,141.0,143.0,0.0,0.0,9.0,9.0,2.0,362.0,205.0,7.0,334.0,165.0,115.0,372.0,488.0,493.0,0.0,1037.0,0.0,0.0,0.0,380.0,305.0
173.0,118.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,1042.0,155.0,0.0,82.0,161.0,162.0,120.0,123.0,138.0,0.0,0.0,16.0,13.0,0.0,363.0,204.0,13.0,254.0,165.0,104.0,374.0,488.0,493.0,0.0,1038.0,1.0,3.0,0.0,380.0,295.0
